OrdreOrig;Stimulus;Sequence;Liste tournante 5;Liste tournante 4
1299;Samantha_de~-16bands-fc-128-NoiseCarrier.wav;Samantha_de~;1;2
1300;Samantha_de~-22bands-fc-128-NoiseCarrier.wav;Samantha_de~;2;3
1301;Samantha_gi-4bands-fc-128-NoiseCarrier.wav;Samantha_gi;4;1
1302;Samantha_gi-8bands-fc-128-NoiseCarrier.wav;Samantha_gi;5;2
1303;Samantha_gi-12bands-fc-128-NoiseCarrier.wav;Samantha_gi;1;3
1304;Samantha_gi-16bands-fc-128-NoiseCarrier.wav;Samantha_gi;2;4
1305;Samantha_gi-22bands-fc-128-NoiseCarrier.wav;Samantha_gi;3;2
1306;Samantha_ge-4bands-fc-128-NoiseCarrier.wav;Samantha_ge;5;3
1307;Samantha_ge-8bands-fc-128-NoiseCarrier.wav;Samantha_ge;1;4
1308;Samantha_ge-12bands-fc-128-NoiseCarrier.wav;Samantha_ge;2;1
1309;Samantha_ge-16bands-fc-128-NoiseCarrier.wav;Samantha_ge;3;3
1310;Samantha_ge-22bands-fc-128-NoiseCarrier.wav;Samantha_ge;4;4
1311;Samantha_ga-4bands-fc-128-NoiseCarrier.wav;Samantha_ga;1;1
1312;Samantha_ga-8bands-fc-128-NoiseCarrier.wav;Samantha_ga;2;2
1313;Samantha_ga-12bands-fc-128-NoiseCarrier.wav;Samantha_ga;3;4
1314;Samantha_ga-16bands-fc-128-NoiseCarrier.wav;Samantha_ga;4;1
1315;Samantha_ga-22bands-fc-128-NoiseCarrier.wav;Samantha_ga;5;2
1316;Samantha_gy-4bands-fc-128-NoiseCarrier.wav;Samantha_gy;2;3
1317;Samantha_gy-8bands-fc-128-NoiseCarrier.wav;Samantha_gy;3;1
1318;Samantha_gy-12bands-fc-128-NoiseCarrier.wav;Samantha_gy;4;2
1319;Samantha_gy-16bands-fc-128-NoiseCarrier.wav;Samantha_gy;5;3
1320;Samantha_gy-22bands-fc-128-NoiseCarrier.wav;Samantha_gy;1;4
1321;Samantha_g2-4bands-fc-128-NoiseCarrier.wav;Samantha_g2;3;2
1322;Samantha_g2-8bands-fc-128-NoiseCarrier.wav;Samantha_g2;4;3
1323;Samantha_g2-12bands-fc-128-NoiseCarrier.wav;Samantha_g2;5;4
1324;Samantha_g2-16bands-fc-128-NoiseCarrier.wav;Samantha_g2;1;1
1325;Samantha_g2-22bands-fc-128-NoiseCarrier.wav;Samantha_g2;2;3
1326;Samantha_gu-4bands-fc-128-NoiseCarrier.wav;Samantha_gu;4;4
1327;Samantha_gu-8bands-fc-128-NoiseCarrier.wav;Samantha_gu;5;1
1328;Samantha_gu-12bands-fc-128-NoiseCarrier.wav;Samantha_gu;1;2
1329;Samantha_gu-16bands-fc-128-NoiseCarrier.wav;Samantha_gu;2;4
1330;Samantha_gu-22bands-fc-128-NoiseCarrier.wav;Samantha_gu;3;1
1331;Samantha_go-4bands-fc-128-NoiseCarrier.wav;Samantha_go;5;2
1332;Samantha_go-8bands-fc-128-NoiseCarrier.wav;Samantha_go;1;3
1333;Samantha_go-12bands-fc-128-NoiseCarrier.wav;Samantha_go;2;1
1334;Samantha_go-16bands-fc-128-NoiseCarrier.wav;Samantha_go;3;2
1335;Samantha_go-22bands-fc-128-NoiseCarrier.wav;Samantha_go;4;3
1336;Samantha_ga~-4bands-fc-128-NoiseCarrier.wav;Samantha_ga~;1;4
1337;Samantha_ga~-8bands-fc-128-NoiseCarrier.wav;Samantha_ga~;2;2
1338;Samantha_ga~-12bands-fc-128-NoiseCarrier.wav;Samantha_ga~;3;3
1339;Samantha_ga~-16bands-fc-128-NoiseCarrier.wav;Samantha_ga~;4;4
1340;Samantha_ga~-22bands-fc-128-NoiseCarrier.wav;Samantha_ga~;5;1
1341;Samantha_go~-4bands-fc-128-NoiseCarrier.wav;Samantha_go~;2;3
1342;Samantha_go~-8bands-fc-128-NoiseCarrier.wav;Samantha_go~;3;4
1343;Samantha_go~-12bands-fc-128-NoiseCarrier.wav;Samantha_go~;4;1
1344;Samantha_go~-16bands-fc-128-NoiseCarrier.wav;Samantha_go~;5;2
1345;Samantha_go~-22bands-fc-128-NoiseCarrier.wav;Samantha_go~;1;4
1346;Samantha_ge~-4bands-fc-128-NoiseCarrier.wav;Samantha_ge~;3;1
1347;Samantha_ge~-8bands-fc-128-NoiseCarrier.wav;Samantha_ge~;4;2
1348;Samantha_ge~-12bands-fc-128-NoiseCarrier.wav;Samantha_ge~;5;3
1349;Samantha_ge~-16bands-fc-128-NoiseCarrier.wav;Samantha_ge~;1;1
1350;Samantha_ge~-22bands-fc-128-NoiseCarrier.wav;Samantha_ge~;2;2
1351;Samantha_pi-4bands-fc-128-NoiseCarrier.wav;Samantha_pi;4;3
1352;Samantha_pi-8bands-fc-128-NoiseCarrier.wav;Samantha_pi;5;4
1353;Samantha_pi-12bands-fc-128-NoiseCarrier.wav;Samantha_pi;1;2
1354;Samantha_pi-16bands-fc-128-NoiseCarrier.wav;Samantha_pi;2;3
1355;Samantha_pi-22bands-fc-128-NoiseCarrier.wav;Samantha_pi;3;4
1356;Samantha_pe-4bands-fc-128-NoiseCarrier.wav;Samantha_pe;5;1
1357;Samantha_pe-8bands-fc-128-NoiseCarrier.wav;Samantha_pe;1;3
1358;Samantha_pe-12bands-fc-128-NoiseCarrier.wav;Samantha_pe;2;4
1359;Samantha_pe-16bands-fc-128-NoiseCarrier.wav;Samantha_pe;3;1
1360;Samantha_pe-22bands-fc-128-NoiseCarrier.wav;Samantha_pe;4;2
1361;Samantha_pa-4bands-fc-128-NoiseCarrier.wav;Samantha_pa;1;4
1362;Samantha_pa-8bands-fc-128-NoiseCarrier.wav;Samantha_pa;2;1
1363;Samantha_pa-12bands-fc-128-NoiseCarrier.wav;Samantha_pa;3;2
1364;Samantha_pa-16bands-fc-128-NoiseCarrier.wav;Samantha_pa;4;3
1365;Samantha_pa-22bands-fc-128-NoiseCarrier.wav;Samantha_pa;5;1
1366;Samantha_py-4bands-fc-128-NoiseCarrier.wav;Samantha_py;2;2
1367;Samantha_py-8bands-fc-128-NoiseCarrier.wav;Samantha_py;3;3
1368;Samantha_py-12bands-fc-128-NoiseCarrier.wav;Samantha_py;4;4
1369;Samantha_py-16bands-fc-128-NoiseCarrier.wav;Samantha_py;5;2
1370;Samantha_py-22bands-fc-128-NoiseCarrier.wav;Samantha_py;1;3
1371;Samantha_p2-4bands-fc-128-NoiseCarrier.wav;Samantha_p2;3;4
1372;Samantha_p2-8bands-fc-128-NoiseCarrier.wav;Samantha_p2;4;1
1373;Samantha_p2-12bands-fc-128-NoiseCarrier.wav;Samantha_p2;5;3
1374;Samantha_p2-16bands-fc-128-NoiseCarrier.wav;Samantha_p2;1;4
1375;Samantha_p2-22bands-fc-128-NoiseCarrier.wav;Samantha_p2;2;1
1376;Samantha_pu-4bands-fc-128-NoiseCarrier.wav;Samantha_pu;4;2
1377;Samantha_pu-8bands-fc-128-NoiseCarrier.wav;Samantha_pu;5;4
1378;Samantha_pu-12bands-fc-128-NoiseCarrier.wav;Samantha_pu;1;1
1379;Samantha_pu-16bands-fc-128-NoiseCarrier.wav;Samantha_pu;2;2
1380;Samantha_pu-22bands-fc-128-NoiseCarrier.wav;Samantha_pu;3;3
1381;Samantha_po1-4bands-fc-128-NoiseCarrier.wav;Samantha_po1;5;1
1382;Samantha_po1-8bands-fc-128-NoiseCarrier.wav;Samantha_po1;1;2
1383;Samantha_po1-12bands-fc-128-NoiseCarrier.wav;Samantha_po1;2;3
1384;Samantha_po1-16bands-fc-128-NoiseCarrier.wav;Samantha_po1;3;4
1385;Samantha_po1-22bands-fc-128-NoiseCarrier.wav;Samantha_po1;4;2
1386;Samantha_pa~-4bands-fc-128-NoiseCarrier.wav;Samantha_pa~;1;3
1387;Samantha_pa~-8bands-fc-128-NoiseCarrier.wav;Samantha_pa~;2;4
1388;Samantha_pa~-12bands-fc-128-NoiseCarrier.wav;Samantha_pa~;3;1
1389;Samantha_pa~-16bands-fc-128-NoiseCarrier.wav;Samantha_pa~;4;3
1390;Samantha_pa~-22bands-fc-128-NoiseCarrier.wav;Samantha_pa~;5;4
1391;Samantha_po~-4bands-fc-128-NoiseCarrier.wav;Samantha_po~;2;1
1392;Samantha_po~-8bands-fc-128-NoiseCarrier.wav;Samantha_po~;3;2
1393;Samantha_po~-12bands-fc-128-NoiseCarrier.wav;Samantha_po~;4;4
1394;Samantha_po~-16bands-fc-128-NoiseCarrier.wav;Samantha_po~;5;1
1395;Samantha_po~-22bands-fc-128-NoiseCarrier.wav;Samantha_po~;1;2
1396;Samantha_pe~-4bands-fc-128-NoiseCarrier.wav;Samantha_pe~;3;3
1397;Samantha_pe~-8bands-fc-128-NoiseCarrier.wav;Samantha_pe~;4;1
1398;Samantha_pe~-12bands-fc-128-NoiseCarrier.wav;Samantha_pe~;5;2
1399;Samantha_pe~-16bands-fc-128-NoiseCarrier.wav;Samantha_pe~;1;3
1400;Samantha_pe~-22bands-fc-128-NoiseCarrier.wav;Samantha_pe~;2;4
1401;Samantha_ti-4bands-fc-128-NoiseCarrier.wav;Samantha_ti;4;2
1402;Samantha_ti-8bands-fc-128-NoiseCarrier.wav;Samantha_ti;5;3
1403;Samantha_ti-12bands-fc-128-NoiseCarrier.wav;Samantha_ti;1;4
1404;Samantha_ti-16bands-fc-128-NoiseCarrier.wav;Samantha_ti;2;1
1405;Samantha_ti-22bands-fc-128-NoiseCarrier.wav;Samantha_ti;3;3
1406;Samantha_te1-4bands-fc-128-NoiseCarrier.wav;Samantha_te1;5;4
1407;Samantha_te1-8bands-fc-128-NoiseCarrier.wav;Samantha_te1;1;1
1408;Samantha_te1-12bands-fc-128-NoiseCarrier.wav;Samantha_te1;2;2
1409;Samantha_te1-16bands-fc-128-NoiseCarrier.wav;Samantha_te1;3;4
1410;Samantha_te1-22bands-fc-128-NoiseCarrier.wav;Samantha_te1;4;1
1411;Samantha_ta-4bands-fc-128-NoiseCarrier.wav;Samantha_ta;1;2
1412;Samantha_ta-8bands-fc-128-NoiseCarrier.wav;Samantha_ta;2;3
1413;Samantha_ta-12bands-fc-128-NoiseCarrier.wav;Samantha_ta;3;1
1414;Samantha_ta-16bands-fc-128-NoiseCarrier.wav;Samantha_ta;4;2
1415;Samantha_ta-22bands-fc-128-NoiseCarrier.wav;Samantha_ta;5;3
1416;Samantha_ty-4bands-fc-128-NoiseCarrier.wav;Samantha_ty;2;4
1417;Samantha_ty-8bands-fc-128-NoiseCarrier.wav;Samantha_ty;3;2
1418;Samantha_ty-12bands-fc-128-NoiseCarrier.wav;Samantha_ty;4;3
1419;Samantha_ty-16bands-fc-128-NoiseCarrier.wav;Samantha_ty;5;4
1420;Samantha_ty-22bands-fc-128-NoiseCarrier.wav;Samantha_ty;1;1
1421;Samantha_t2-4bands-fc-128-NoiseCarrier.wav;Samantha_t2;3;3
1422;Samantha_t2-8bands-fc-128-NoiseCarrier.wav;Samantha_t2;4;4
1423;Samantha_t2-12bands-fc-128-NoiseCarrier.wav;Samantha_t2;5;1
1424;Samantha_t2-16bands-fc-128-NoiseCarrier.wav;Samantha_t2;1;2
1425;Samantha_t2-22bands-fc-128-NoiseCarrier.wav;Samantha_t2;2;4
1426;Samantha_tu-4bands-fc-128-NoiseCarrier.wav;Samantha_tu;4;1
1427;Samantha_tu-8bands-fc-128-NoiseCarrier.wav;Samantha_tu;5;2
1428;Samantha_tu-12bands-fc-128-NoiseCarrier.wav;Samantha_tu;1;3
1429;Samantha_tu-16bands-fc-128-NoiseCarrier.wav;Samantha_tu;2;1
1430;Samantha_tu-22bands-fc-128-NoiseCarrier.wav;Samantha_tu;3;2
1431;Samantha_to-4bands-fc-128-NoiseCarrier.wav;Samantha_to;5;3
1432;Samantha_to-8bands-fc-128-NoiseCarrier.wav;Samantha_to;1;4
1433;Samantha_to-12bands-fc-128-NoiseCarrier.wav;Samantha_to;2;2
1434;Samantha_to-16bands-fc-128-NoiseCarrier.wav;Samantha_to;3;3
1435;Samantha_to-22bands-fc-128-NoiseCarrier.wav;Samantha_to;4;4
1436;Samantha_ta~-4bands-fc-128-NoiseCarrier.wav;Samantha_ta~;1;1
1437;Samantha_ta~-8bands-fc-128-NoiseCarrier.wav;Samantha_ta~;2;3
1438;Samantha_ta~-12bands-fc-128-NoiseCarrier.wav;Samantha_ta~;3;4
1439;Samantha_ta~-16bands-fc-128-NoiseCarrier.wav;Samantha_ta~;4;1
1440;Samantha_ta~-22bands-fc-128-NoiseCarrier.wav;Samantha_ta~;5;2
1441;Samantha_to~1-4bands-fc-128-NoiseCarrier.wav;Samantha_to~1;2;4
1442;Samantha_to~1-8bands-fc-128-NoiseCarrier.wav;Samantha_to~1;3;1
1443;Samantha_to~1-12bands-fc-128-NoiseCarrier.wav;Samantha_to~1;4;2
1444;Samantha_to~1-16bands-fc-128-NoiseCarrier.wav;Samantha_to~1;5;3
1445;Samantha_to~1-22bands-fc-128-NoiseCarrier.wav;Samantha_to~1;1;1
1446;Samantha_te~-4bands-fc-128-NoiseCarrier.wav;Samantha_te~;3;2
1447;Samantha_te~-8bands-fc-128-NoiseCarrier.wav;Samantha_te~;4;3
1448;Samantha_te~-12bands-fc-128-NoiseCarrier.wav;Samantha_te~;5;4
1449;Samantha_te~-16bands-fc-128-NoiseCarrier.wav;Samantha_te~;1;2
1450;Samantha_te~-22bands-fc-128-NoiseCarrier.wav;Samantha_te~;2;3
1451;Samantha_ki-4bands-fc-128-NoiseCarrier.wav;Samantha_ki;4;4
1452;Samantha_ki-8bands-fc-128-NoiseCarrier.wav;Samantha_ki;5;1
1453;Samantha_ki-12bands-fc-128-NoiseCarrier.wav;Samantha_ki;1;3
1454;Samantha_ki-16bands-fc-128-NoiseCarrier.wav;Samantha_ki;2;4
1455;Samantha_ki-22bands-fc-128-NoiseCarrier.wav;Samantha_ki;3;1
1456;Samantha_ke-4bands-fc-128-NoiseCarrier.wav;Samantha_ke;5;2
1457;Samantha_ke-8bands-fc-128-NoiseCarrier.wav;Samantha_ke;1;4
1458;Samantha_ke-12bands-fc-128-NoiseCarrier.wav;Samantha_ke;2;1
1459;Samantha_ke-16bands-fc-128-NoiseCarrier.wav;Samantha_ke;3;2
1460;Samantha_ke-22bands-fc-128-NoiseCarrier.wav;Samantha_ke;4;3
1461;Samantha_ka-4bands-fc-128-NoiseCarrier.wav;Samantha_ka;1;1
1462;Samantha_ka-8bands-fc-128-NoiseCarrier.wav;Samantha_ka;2;2
1463;Samantha_ka-12bands-fc-128-NoiseCarrier.wav;Samantha_ka;3;3
1464;Samantha_ka-16bands-fc-128-NoiseCarrier.wav;Samantha_ka;4;4
1465;Samantha_ka-22bands-fc-128-NoiseCarrier.wav;Samantha_ka;5;2
1466;Samantha_ky-4bands-fc-128-NoiseCarrier.wav;Samantha_ky;2;3
1467;Samantha_ky-8bands-fc-128-NoiseCarrier.wav;Samantha_ky;3;4
1468;Samantha_ky-12bands-fc-128-NoiseCarrier.wav;Samantha_ky;4;1
1469;Samantha_ky-16bands-fc-128-NoiseCarrier.wav;Samantha_ky;5;3
1470;Samantha_ky-22bands-fc-128-NoiseCarrier.wav;Samantha_ky;1;4
1471;Samantha_k2-4bands-fc-128-NoiseCarrier.wav;Samantha_k2;3;1
1472;Samantha_k2-8bands-fc-128-NoiseCarrier.wav;Samantha_k2;4;2
1473;Samantha_k2-12bands-fc-128-NoiseCarrier.wav;Samantha_k2;5;4
1474;Samantha_k2-16bands-fc-128-NoiseCarrier.wav;Samantha_k2;1;1
1475;Samantha_k2-22bands-fc-128-NoiseCarrier.wav;Samantha_k2;2;2
1476;Samantha_ku-4bands-fc-128-NoiseCarrier.wav;Samantha_ku;4;3
1477;Samantha_ku-8bands-fc-128-NoiseCarrier.wav;Samantha_ku;5;1
1478;Samantha_ku-12bands-fc-128-NoiseCarrier.wav;Samantha_ku;1;2
1479;Samantha_ku-16bands-fc-128-NoiseCarrier.wav;Samantha_ku;2;3
1480;Samantha_ku-22bands-fc-128-NoiseCarrier.wav;Samantha_ku;3;4
1481;Samantha_ko-4bands-fc-128-NoiseCarrier.wav;Samantha_ko;5;2
1482;Samantha_ko-8bands-fc-128-NoiseCarrier.wav;Samantha_ko;1;3
1483;Samantha_ko-12bands-fc-128-NoiseCarrier.wav;Samantha_ko;2;4
1484;Samantha_ko-16bands-fc-128-NoiseCarrier.wav;Samantha_ko;3;1
1485;Samantha_ko-22bands-fc-128-NoiseCarrier.wav;Samantha_ko;4;3
1486;Samantha_ka~-4bands-fc-128-NoiseCarrier.wav;Samantha_ka~;1;4
1487;Samantha_ka~-8bands-fc-128-NoiseCarrier.wav;Samantha_ka~;2;1
1488;Samantha_ka~-12bands-fc-128-NoiseCarrier.wav;Samantha_ka~;3;2
1489;Samantha_ka~-16bands-fc-128-NoiseCarrier.wav;Samantha_ka~;4;4
1490;Samantha_ka~-22bands-fc-128-NoiseCarrier.wav;Samantha_ka~;5;1
1491;Samantha_ko~-4bands-fc-128-NoiseCarrier.wav;Samantha_ko~;2;2
1492;Samantha_ko~-8bands-fc-128-NoiseCarrier.wav;Samantha_ko~;3;3
1493;Samantha_ko~-12bands-fc-128-NoiseCarrier.wav;Samantha_ko~;4;1
1494;Samantha_ko~-16bands-fc-128-NoiseCarrier.wav;Samantha_ko~;5;2
1495;Samantha_ko~-22bands-fc-128-NoiseCarrier.wav;Samantha_ko~;1;3
1496;Samantha_ke~-4bands-fc-128-NoiseCarrier.wav;Samantha_ke~;3;4
1497;Samantha_ke~-8bands-fc-128-NoiseCarrier.wav;Samantha_ke~;4;2
1498;Samantha_ke~-12bands-fc-128-NoiseCarrier.wav;Samantha_ke~;5;3
1499;Samantha_ke~-16bands-fc-128-NoiseCarrier.wav;Samantha_ke~;1;4
1500;Samantha_ke~-22bands-fc-128-NoiseCarrier.wav;Samantha_ke~;2;1
1501;Samantha_mi-4bands-fc-128-NoiseCarrier.wav;Samantha_mi;4;3
1502;Samantha_mi-8bands-fc-128-NoiseCarrier.wav;Samantha_mi;5;4
1503;Samantha_mi-12bands-fc-128-NoiseCarrier.wav;Samantha_mi;1;1
1504;Samantha_mi-16bands-fc-128-NoiseCarrier.wav;Samantha_mi;2;2
1505;Samantha_mi-22bands-fc-128-NoiseCarrier.wav;Samantha_mi;3;4
1506;Samantha_me1-4bands-fc-128-NoiseCarrier.wav;Samantha_me1;5;1
1507;Samantha_me1-8bands-fc-128-NoiseCarrier.wav;Samantha_me1;1;2
1508;Samantha_me1-12bands-fc-128-NoiseCarrier.wav;Samantha_me1;2;3
1509;Samantha_me1-16bands-fc-128-NoiseCarrier.wav;Samantha_me1;3;1
1510;Samantha_me1-22bands-fc-128-NoiseCarrier.wav;Samantha_me1;4;2
1511;Samantha_ma-4bands-fc-128-NoiseCarrier.wav;Samantha_ma;1;3
1512;Samantha_ma-8bands-fc-128-NoiseCarrier.wav;Samantha_ma;2;4
1513;Samantha_ma-12bands-fc-128-NoiseCarrier.wav;Samantha_ma;3;2
1514;Samantha_ma-16bands-fc-128-NoiseCarrier.wav;Samantha_ma;4;3
1515;Samantha_ma-22bands-fc-128-NoiseCarrier.wav;Samantha_ma;5;4
1516;Samantha_my-4bands-fc-128-NoiseCarrier.wav;Samantha_my;2;1
1517;Samantha_my-8bands-fc-128-NoiseCarrier.wav;Samantha_my;3;3
1518;Samantha_my-12bands-fc-128-NoiseCarrier.wav;Samantha_my;4;4
1519;Samantha_my-16bands-fc-128-NoiseCarrier.wav;Samantha_my;5;1
1520;Samantha_my-22bands-fc-128-NoiseCarrier.wav;Samantha_my;1;2
1521;Samantha_m2-4bands-fc-128-NoiseCarrier.wav;Samantha_m2;3;4
1522;Samantha_m2-8bands-fc-128-NoiseCarrier.wav;Samantha_m2;4;1
1523;Samantha_m2-12bands-fc-128-NoiseCarrier.wav;Samantha_m2;5;2
1524;Samantha_m2-16bands-fc-128-NoiseCarrier.wav;Samantha_m2;1;3
1525;Samantha_m2-22bands-fc-128-NoiseCarrier.wav;Samantha_m2;2;1
1526;Samantha_mu-4bands-fc-128-NoiseCarrier.wav;Samantha_mu;4;2
1527;Samantha_mu-8bands-fc-128-NoiseCarrier.wav;Samantha_mu;5;3
1528;Samantha_mu-12bands-fc-128-NoiseCarrier.wav;Samantha_mu;1;4
1529;Samantha_mu-16bands-fc-128-NoiseCarrier.wav;Samantha_mu;2;2
1530;Samantha_mu-22bands-fc-128-NoiseCarrier.wav;Samantha_mu;3;3
1531;Samantha_mo-4bands-fc-128-NoiseCarrier.wav;Samantha_mo;5;4
1532;Samantha_mo-8bands-fc-128-NoiseCarrier.wav;Samantha_mo;1;1
1533;Samantha_mo-12bands-fc-128-NoiseCarrier.wav;Samantha_mo;2;3
1534;Samantha_mo-16bands-fc-128-NoiseCarrier.wav;Samantha_mo;3;4
1535;Samantha_mo-22bands-fc-128-NoiseCarrier.wav;Samantha_mo;4;1
1536;Samantha_ma~-4bands-fc-128-NoiseCarrier.wav;Samantha_ma~;1;2
1537;Samantha_ma~-8bands-fc-128-NoiseCarrier.wav;Samantha_ma~;2;4
1538;Samantha_ma~-12bands-fc-128-NoiseCarrier.wav;Samantha_ma~;3;1
1539;Samantha_ma~-16bands-fc-128-NoiseCarrier.wav;Samantha_ma~;4;2
1540;Samantha_ma~-22bands-fc-128-NoiseCarrier.wav;Samantha_ma~;5;3
1541;Samantha_mo~-4bands-fc-128-NoiseCarrier.wav;Samantha_mo~;2;1
1542;Samantha_mo~-8bands-fc-128-NoiseCarrier.wav;Samantha_mo~;3;2
1543;Samantha_mo~-12bands-fc-128-NoiseCarrier.wav;Samantha_mo~;4;3
1544;Samantha_mo~-16bands-fc-128-NoiseCarrier.wav;Samantha_mo~;5;4
1545;Samantha_mo~-22bands-fc-128-NoiseCarrier.wav;Samantha_mo~;1;2
1546;Samantha_me~-4bands-fc-128-NoiseCarrier.wav;Samantha_me~;3;3
1547;Samantha_me~-8bands-fc-128-NoiseCarrier.wav;Samantha_me~;4;4
1548;Samantha_me~-12bands-fc-128-NoiseCarrier.wav;Samantha_me~;5;1
1549;Samantha_me~-16bands-fc-128-NoiseCarrier.wav;Samantha_me~;1;3
1550;Samantha_me~-22bands-fc-128-NoiseCarrier.wav;Samantha_me~;2;4
1551;Samantha_ni-4bands-fc-128-NoiseCarrier.wav;Samantha_ni;4;1
1552;Samantha_ni-8bands-fc-128-NoiseCarrier.wav;Samantha_ni;5;2
1553;Samantha_ni-12bands-fc-128-NoiseCarrier.wav;Samantha_ni;1;4
1554;Samantha_ni-16bands-fc-128-NoiseCarrier.wav;Samantha_ni;2;1
1555;Samantha_ni-22bands-fc-128-NoiseCarrier.wav;Samantha_ni;3;2
1556;Samantha_ne1-4bands-fc-128-NoiseCarrier.wav;Samantha_ne1;5;3
1557;Samantha_ne1-8bands-fc-128-NoiseCarrier.wav;Samantha_ne1;1;1
1558;Samantha_ne1-12bands-fc-128-NoiseCarrier.wav;Samantha_ne1;2;2
1559;Samantha_ne1-16bands-fc-128-NoiseCarrier.wav;Samantha_ne1;3;3
1560;Samantha_ne1-22bands-fc-128-NoiseCarrier.wav;Samantha_ne1;4;4
1561;Samantha_na-4bands-fc-128-NoiseCarrier.wav;Samantha_na;1;2
1562;Samantha_na-8bands-fc-128-NoiseCarrier.wav;Samantha_na;2;3
1563;Samantha_na-12bands-fc-128-NoiseCarrier.wav;Samantha_na;3;4
1564;Samantha_na-16bands-fc-128-NoiseCarrier.wav;Samantha_na;4;1
1565;Samantha_na-22bands-fc-128-NoiseCarrier.wav;Samantha_na;5;3
1566;Samantha_ny-4bands-fc-128-NoiseCarrier.wav;Samantha_ny;2;4
1567;Samantha_ny-8bands-fc-128-NoiseCarrier.wav;Samantha_ny;3;1
1568;Samantha_ny-12bands-fc-128-NoiseCarrier.wav;Samantha_ny;4;2
1569;Samantha_ny-16bands-fc-128-NoiseCarrier.wav;Samantha_ny;5;4
1570;Samantha_ny-22bands-fc-128-NoiseCarrier.wav;Samantha_ny;1;1
1571;Samantha_n2-4bands-fc-128-NoiseCarrier.wav;Samantha_n2;3;2
1572;Samantha_n2-8bands-fc-128-NoiseCarrier.wav;Samantha_n2;4;3
1573;Samantha_n2-12bands-fc-128-NoiseCarrier.wav;Samantha_n2;5;1
1574;Samantha_n2-16bands-fc-128-NoiseCarrier.wav;Samantha_n2;1;2
1575;Samantha_n2-22bands-fc-128-NoiseCarrier.wav;Samantha_n2;2;3
1576;Samantha_nu-4bands-fc-128-NoiseCarrier.wav;Samantha_nu;4;4
1577;Samantha_nu-8bands-fc-128-NoiseCarrier.wav;Samantha_nu;5;2
1578;Samantha_nu-12bands-fc-128-NoiseCarrier.wav;Samantha_nu;1;3
1579;Samantha_nu-16bands-fc-128-NoiseCarrier.wav;Samantha_nu;2;4
1580;Samantha_nu-22bands-fc-128-NoiseCarrier.wav;Samantha_nu;3;1
1581;Samantha_no-4bands-fc-128-NoiseCarrier.wav;Samantha_no;5;3
1582;Samantha_no-8bands-fc-128-NoiseCarrier.wav;Samantha_no;1;4
1583;Samantha_no-12bands-fc-128-NoiseCarrier.wav;Samantha_no;2;1
1584;Samantha_no-16bands-fc-128-NoiseCarrier.wav;Samantha_no;3;2
1585;Samantha_no-22bands-fc-128-NoiseCarrier.wav;Samantha_no;4;4
1586;Samantha_na~-4bands-fc-128-NoiseCarrier.wav;Samantha_na~;1;1
1587;Samantha_na~-8bands-fc-128-NoiseCarrier.wav;Samantha_na~;2;2
1588;Samantha_na~-12bands-fc-128-NoiseCarrier.wav;Samantha_na~;3;3
1589;Samantha_na~-16bands-fc-128-NoiseCarrier.wav;Samantha_na~;4;1
1590;Samantha_na~-22bands-fc-128-NoiseCarrier.wav;Samantha_na~;5;2
1591;Samantha_no~-4bands-fc-128-NoiseCarrier.wav;Samantha_no~;2;3
1592;Samantha_no~-8bands-fc-128-NoiseCarrier.wav;Samantha_no~;3;4
1593;Samantha_no~-12bands-fc-128-NoiseCarrier.wav;Samantha_no~;4;2
1594;Samantha_no~-16bands-fc-128-NoiseCarrier.wav;Samantha_no~;5;3
1595;Samantha_no~-22bands-fc-128-NoiseCarrier.wav;Samantha_no~;1;4
1596;Samantha_ne~-4bands-fc-128-NoiseCarrier.wav;Samantha_ne~;3;1
1597;Samantha_ne~-8bands-fc-128-NoiseCarrier.wav;Samantha_ne~;4;3
1598;Samantha_ne~-12bands-fc-128-NoiseCarrier.wav;Samantha_ne~;5;4
1599;Samantha_ne~-16bands-fc-128-NoiseCarrier.wav;Samantha_ne~;1;1
1600;Samantha_ne~-22bands-fc-128-NoiseCarrier.wav;Samantha_ne~;2;2
;;;320;400
;;;320;400
;;;320;400
;;;320;400
;;;0;0
;;;320;0
;;;1600;1600
